Site,Site_name,Lat,Lon
068043,MINTO SURREY STREET,-34.0283,150.8433
068044,MITTAGONG (ALFRED STREET),-34.4472,150.4566
068045,MOSS VALE (HOSKINS STREET),-34.5444,150.3768
068046,MOUNT PLEASANT,-34.4,150.9
068047,NEPEAN DAM,-34.3333,150.6
068048,NOWRA TREATMENT WORKS,-34.872,150.618
068049,OBRIENS GAP,-34.4,150.8
068050,ORANGEVILLE,-34.0,150.55
068051,PENROSE (PANORAMA),-34.6667,150.2333
068052,PICTON COUNCIL DEPOT,-34.1685,150.6145
068053,PORT KEMBLA SIGNAL STATION,-34.4772,150.9131
068054,ROBERTSON (CAALONG STREET),-34.5845,150.5926
068055,ROBERTSON WATER SUPPLY,-34.6,150.6
068056,SHERBROOKE,-34.3,150.9
068057,SUBLIME POINT (TOOMA),-34.3167,150.9
068058,SUTTON FOREST (URALBA),-34.5667,150.35
068059,THE OAKS JOHN STREET,-34.0833,150.5833
068060,UNANDERRA,-34.4667,150.8333
068061,VIADUCT CREEK,-34.5167,150.7
068062,HIGH RANGE (WANGANDERRY),-34.3447,150.2676
068063,WATERFALL (GARRAWARRA H),-34.1667,150.9667
068064,WATERFALL,-34.15,151.0
068065,WEDDERBURN,-34.1667,150.8167
068066,WILTON,-34.2,150.6
068067,WINGELLO STATE FOREST,-34.7167,150.2
068068,WOLLONDILLY (BULLIO),-34.3472,150.15
068069,WOLLONGONG POST OFFICE,-34.4333,150.8833
068070,WORONORA DAM,-34.1167,150.9333
068071,YERRINBOOL,-34.3667,150.55
068072,NOWRA RAN AIR STATION AWS,-34.9469,150.5353
068073,KANGALOOM E (GLEN MAVIS),-34.5167,150.5333
068074,WOLLONGONG (SMITHS HILL),-34.4333,150.9
068075,SUTTON FOREST (CHERRY TREE HILL),-34.55,150.2667
068076,NOWRA RAN AIR STATION,-34.9449,150.545
068077,KANGAROO VALLEY,-34.75,150.5
068078,HYMAS BEACH CYRUS STREET,-35.1,150.7
068079,JERVIS BAY NATURE RESERVE,-35.1319,150.7056
068080,GREENWELL POINT BOWLING CLUB,-34.9158,150.7312
068081,CAMPBELLTOWN SWIMMING CENTRE,-34.0833,150.8167
068082,YALWAL,-34.9325,150.3867
068083,CULBURRA TREATMENT WORKS,-34.9284,150.7482
068084,TERARA,-34.8667,150.6333
068085,NERRIGA (TOLWONG),-34.8485,150.1352
068086,MOUNT KEIRA SCOUT CAMP,-34.4031,150.8433
068087,SPRING HILL (WARANA),-34.4333,150.5
068088,SANCTUARY POINT (SALINAS STREET),-35.0938,150.6228
068089,JOADJA (GREENWALK),-34.4295,150.2354
068090,BANGADILLY,-34.4833,150.1167
068091,BERRIMA WEST POST OFFICE,-34.4833,150.2667
068092,BERRIMA (HILLVIEW),-34.4833,150.3667
068093,SUTTON FOREST (ELING FOREST),-34.5695,150.2576
068094,BRIDGEWATER,-34.6,150.2167
068095,CANYONLEIGH (MEGALONG),-34.55,150.15
068096,CANYONLEIGH (GLENCOE),-34.6,150.1167
068097,SPRING VALLEY (WINGELLO),-34.65,150.1333
068098,TUGALONG (MOSS VALE),-34.4,150.15
068099,BOYTON LEA,-34.4333,150.3333
068100,BUNDANOON (PLATTWOOD),-34.6519,150.3085
068101,BOWRAL  (RIVERSIDE),-34.5397,150.4785
068102,BOWRAL (PARRY DRIVE),-34.4869,150.4019
068103,MOUNT KEIRA SUMMIT,-34.4,150.85
068104,TALLAWARRA POWER STATION,-34.5217,150.8083
068105,NOWRA COUNCIL OFFICES,-34.8833,150.6
068106,CLIFTON (COALCLIFF),-34.2453,150.9697
068107,COLEDALE RAILWAY STATION,-34.2833,150.95
068108,WOONONA (POPES RD),-34.342,150.8999
068109,TALLONG (CAOURA),-34.7833,150.1667
068110,BERKELEY (NORTHCLIFFE DRIVE),-34.483,150.8555
068111,BUDGONG,-34.7667,150.4833
068112,GARIE BEACH,-34.1667,151.0667
068113,DUNMORE (KURRAWONG),-34.6,150.85
068114,BUNDANOON (MERYLA),-34.6667,150.3667
068115,OCEAN VIEW (ROBERTSON),-34.5667,150.6167
068116,PHEASANTS GROUND,-34.6,150.65
068117,ROBERTSON (ST.ANTHONYS),-34.59,150.6085
068118,CAMBEWARRA (TAPI TALLIE),-34.8333,150.5333
068119,TOWRADGI,-34.3833,150.9
068120,WILTON POST OFFICE,-34.25,150.7
068121,YALLAH,-34.5333,150.7833
068122,CAWDOR (WOODBURN),-34.1014,150.6444
068123,WINDANG BOWLING CLUB,-34.5326,150.8679
068124,UPPER KANGAROO RIVER,-34.675,150.5917
068125,OAKDALE (COOYONG PARK),-34.0904,150.5052
068126,NIDGEE STUD,-34.45,150.8167
068127,DOUGLAS PARK POST OFFICE,-34.1833,150.7167
068128,ALPINE,-34.4,150.5167
068129,ALBION PARK (PARKVALE),-34.6,150.75
068130,YALLAH (IANWYN),-34.5333,150.7167
068131,PORT KEMBLA (BSL CENTRAL LAB),-34.4674,150.8813
068132,STANWELL PARK (HILLCREST),-34.2333,150.9833
068133,TAHMOOR POST OFFICE,-34.2167,150.6
068134,APPIN (STANHOPE),-34.2,150.7833
068135,BALMORAL,-34.3,150.55
068136,BOMADERRY,-34.85,150.6167
068137,BROGERS CREEK UPPER (COOKVILLE),-34.7,150.6833
068138,BROUGHTON VILLAGE,-34.3,150.7
068139,BROWNS MOUNTAIN,-34.8,150.5167
068140,CAPE ST GEORGE,-35.1667,150.7667
068141,CAWDOR,-34.0833,150.6667
068142,CORDEAUX RIVER,-34.3167,150.7333
068143,EXETER 1,-34.6,150.3
068144,GLENDON 2,-34.1,150.6
068145,ILKEY MOOR,-34.6,150.2
068146,KEMBLA HEIGHTS MWSDB,-34.4167,150.8167
068147,KEMBLA HEIGHTS 1,-34.4333,150.8
068148,CATARACT RESERVOIR (LETTERBOX),-34.2667,150.8833
068149,MOUNT KEMBLA,-34.4167,150.8167
068150,NARELLAN,-34.0333,150.7833
068151,JERVIS BAY (POINT PERPENDICULAR AWS),-35.0936,150.8049
068152,PICTON COLLEGE (WARATAH),-34.2833,150.55
068153,WOLLONGONG (ROSEMOUNT),-34.4,150.9
068154,STOCKYARD MOUNTAIN,-34.6167,150.8
068155,THE HILL,-34.5833,150.8
068156,ULSTER PARK,-34.6333,150.5333
068157,YARROW (BOURAL),-34.5,150.4
068158,PICTON RUMPKER STREET,-34.1833,150.6
068159,WEDDERBURN (BOOALBYN),-34.1656,150.8077
068160,CAMPBELLTOWN (KENTLYN (GEORGES RIVER RO,-34.0542,150.8772
068161,WATTAMOLLA,-34.7333,150.6167
068162,TALLONG,-34.75,150.1667
068163,LEICESTER PARK,-34.4167,150.4
068164,OAKDALE (SILVER HILL),-34.1,150.5167
068165,OAKDALE (NATTAI RIVER),-34.0667,150.4333
068166,BUXTON (AMAROO),-34.2424,150.522
068167,KANGAROO VALLEY (GLENGARRY),-34.7281,150.4517
068168,KNIGHTS HILL (CHANNEL 5A),-34.6244,150.6939
068169,MOUNT KEIRA (YATES AVE),-34.4138,150.8572
068170,MOUNT NEBO COLLIERY,-34.4333,150.8
068171,WOLLONGONG OBRIENS ROAD,-34.4333,150.85
068172,MOUNT KEMBLA 2,-34.4333,150.8167
068173,KEMBLA HEIGHTS CORDEAUX ROAD,-34.4333,150.8
068174,WOODHILL BROGERS CREEK ROAD,-34.7183,150.685
068175,TOOLIJOOA (NYORA),-34.7617,150.7911
068176,TAHMOOR (RANFURLY),-34.25,150.6333
068177,MADDENS PLAINS (BOOMERANG GOLF LINKS),-34.2517,150.9444
068178,BARREN GROUNDS NATURE RES.,-34.6833,150.7167
068179,KANGALOON POST OFFICE,-34.55,150.5333
068180,PORT KEMBLA ABSLMA COMPARISION,-34.4734,150.9118
068181,HAMPDEN BRIDGE (KANGAROO RIVER),-34.7275,150.5208
068182,NERRIGA (GLENGARRY),-35.1333,150.1333
068183,NERRIGA (TOUGA),-34.95,150.0833
068184,BOWRAL CENTENNIAL ROAD,-34.4667,150.3833
068185,WILDES MEADOW (LONGVIEW),-34.6167,150.5333
068186,BERRIMA WEST (MEDWAY (WOMBAT CREEK)),-34.4839,150.2867
068187,ORANGE GVE (CATARACT C),-34.2833,150.85
068188,WOLLONGONG UNIVERSITY,-34.403,150.8795
068189,WOODHILL (BLUFF VIEW),-34.7333,150.6667
068190,WATTAMOLLA (TAMOL),-34.7371,150.6236
068191,BARRALLIER (BELL BIRD),-34.3,150.0667
068192,CAMDEN AIRPORT AWS,-34.039,150.689
068193,BARGO POST OFFICE,-34.2833,150.5833
068194,NATTAI RIVER,-34.1,150.4
068195,MOSS VALE (TOROKINA),-34.6368,150.4026
068196,BELLAWONGARAH,-34.7667,150.6333
068197,FOXGROUND ROAD,-34.7376,150.7674
068198,WOLLONDILLY (BOW'NS HILL),-34.35,150.0833
068199,OAK FLATS (THE BOULEVARDE),-34.556,150.8162
068200,DOUGLAS PARK ( ST. MARYS TOWERS),-34.2075,150.7095
068201,GOONDARIAN CREEK (MOUNT KEMBLA),-34.4333,150.8167
068202,ROBERTSON (PEARSONS LANE),-34.6033,150.5487
068203,SASSAFRAS (ETTREMA),-35.085,150.23
068204,SUSSEX INLET BOWLING CLUB,-35.1702,150.5908
068205,ST GEORGES BASIN MO,-35.1167,150.6
068206,WOLLONDILLY R (PADDYS RVR JUNCTION),-34.6,150.0833
068207,COBBITY (ROSENEATH),-34.0167,150.6833
068208,WERONBI POST OFFICE,-33.9833,150.5833
068209,JAMBEROO  (DRUEWALLA),-34.6557,150.7293
068210,COOLANGATTA,-34.8667,150.7167
068211,CORDEAUX DAM (CORDEAUX RIVER),-34.3383,150.745
068212,NEPEAN DAM (NEPEAN RIVER),-34.3383,150.6133
068213,NOWRA BOAT SHED (SHOALHAVEN RIVER),-34.8667,150.605
068214,CAMDEN BRIDGE (NEPEAN RIVER),-34.0567,150.705
068215,GREENSTEAD (WINGECARRIBEE RIVER),-34.4167,150.1967
068216,MENANGLE BRIDGE (NEPEAN RIVER),-34.1194,150.7402
068217,BARRENGARRY (THE OLD SCHOOL HOUSE),-34.6866,150.5253
068218,WATTAMOLLA (GRIFFITHS),-34.7208,150.6491
068219,WOLLONGONG (APPIN),-34.2625,150.8752
068220,MINTO (ALDERNEY STREET),-34.0411,150.8458
068221,TERARA (SHOALHAVEN RIVER),-34.8708,150.6333
068222,WANDANDIAN POST OFFICE,-35.087,150.5135
068223,WOMBARRA (REEF AVE),-34.2785,150.9554
068224,ROBERTSON (THE PIE SHOP),-34.5858,150.6264
068225,CAMDEN (CAMTRAC),-34.04,150.6983
068226,ROYAL NATIONAL PARK (GARRAWARRA FARM),-34.1828,151.0383
068227,AMBARVALE CLENNAM AVE,-34.0867,150.7917
068228,BELLAMBI AWS,-34.3692,150.9291
068229,BENDALONG STP,-35.2439,150.5097
068230,CAMPBELLTOWN U.W.S.,-34.0697,150.7878
068231,RUSE (DENISON STREET),-34.063,150.8489
068232,TOLWONG (FOSSICKERS FLAT (SHOALHAVEN RI,-34.8217,150.1817
068233,GRASSY GULLY (SHOALHAVEN RIVER),-34.845,150.432
068234,APPIN (WILTON ROAD),-34.2206,150.7685
068235,CAMDEN IPS,-34.0553,150.6731
068236,NOWRA RAN AIR STATION (NORTH ANEMOMETER,-34.9369,150.5479
068237,KEMBLA GRANGE RACECOURSE,-34.4724,150.8178
068238,UPPER KANGAROO VALLEY (NELLSVILLE),-34.6879,150.6027
068239,MOSS VALE AWS,-34.5253,150.4217
068240,WINDANG KRUGER AVE,-34.525,150.8714
068241,ALBION PARK (SHELLHARBOUR AIRPORT),-34.5639,150.7924
068242,KIAMA (BOMBO HEADLAND),-34.6532,150.8609
068243,BURRAWANG (SPURFIELD),-34.5776,150.5118
068244,PYREE (LE WARNETRE),-34.9073,150.6841
068245,CALLALA TREATMENT PLANT,-34.9528,150.702
068246,BLACKBUTT (TAMMAR PLACE),-34.5707,150.8383
068247,BEAUMONT (THE CEDARS),-34.768,150.5622
068248,FITZROY FALLS (RED HILLS),-34.6625,150.4333
068249,TOUGA,-34.9636,150.0967
068250,CAMDEN VALLEY (GOLF RESORT),-34.0161,150.7673
068251,CALLALA BAY (DONOVAN CLOSE),-34.9914,150.7239
068252,KIAMA (BRIGHTON ST),-34.6708,150.8497
068253,PORT KEMBLA NTC AWS,-34.4734,150.9118
068254,MOUNT ANNAN (AUSTRALIAN BOTANIC GARDEN),-34.0673,150.7678
068255,BOWRAL (ORCHARD ST),-34.4875,150.4014
068256,NOWRA (SHOALHAVEN CITY COUNCIL ENVIROMO,-34.8667,150.6001
068257,CAMPBELLTOWN (MOUNT ANNAN),-34.0615,150.7735
068258,NOWRA RAN AIR STATION (WEST ANEMOMETER),-34.9497,150.5296
068259,NOWRA RAN AIR STATION (EAST ANEMOMETER),-34.9508,150.5444
068260,NOWRA RAN AIR STATION (PTS ANEMOMETER),-34.9606,150.5249
068262,HIGH RANGE AWS (WANGANDERRY),-34.3335,150.267
068263,HOLSWORTHY DEFENCE AWS,-34.081,150.9009
068264,JERVIS BAY NSW (JERVIS BAY AIRFIELD AWS,-35.1439,150.6973
069000,ARALUEN POST OFFICE,-35.65,149.8167
069001,BATEMANS BAY POST OFFICE,-35.7086,150.1769
069002,BEGA (NEWTOWN ROAD),-36.6883,149.838
069003,BEMBOKA POST OFFICE,-36.6277,149.5706
069004,BENANDRA STATE FOREST,-35.6,150.2
069005,BERMAGUI SOUTH (YOUNG STREET),-36.4269,150.0787
069006,BETTOWYND (BELLARINGAH),-35.6972,149.7914
069007,BODALLA STATE FOREST,-36.15,150.1
069008,YATTEYATTAH (POINTER ROAD),-35.2677,150.4068
069009,BOYD EAST STATE FOREST,-37.1,149.9
069010,BRAIDWOOD (MONKITTEE STREET),-35.4489,149.799
069011,WYNDHAM (NYUMBANI),-36.9463,149.6696
069012,BURRAGATE POST OFFICE,-37.0167,149.6167
069013,CANDELO POST OFFICE,-36.7677,149.6951
069014,COBARGO POST OFFICE,-36.388,149.8881
069015,EDEN (MARINE RESCUE EDEN),-37.075,149.914
069016,MILTON (SARAH CLAYDON VILLAGE),-35.3166,150.4432
069017,MONTAGUE ISLAND LIGHTHOUSE,-36.2519,150.2275
069018,MORUYA HEADS PILOT STATION,-35.9093,150.1532
069019,CATHCART (MOUNT DARRAGH),-36.8402,149.5257
069020,MURRAMURRANG,-35.5,150.4
069021,NALBAUGH STATE FOREST,-37.0667,149.35
069022,NAROOMA (MARINE RESCUE),-36.2144,150.1358
069023,NELLIGEN  (THULE ROAD),-35.6488,150.1454
069024,PAMBULA POST OFFICE,-36.9299,149.8749
069025,BENDALONG JACARANDA AV,-35.25,150.5333
069026,ROCKY HALL POST OFFICE,-36.9333,149.5
069027,TATHRA POST OFFICE,-36.7297,149.9856
069028,TILBA TILBA,-36.3,150.0
069029,EDEN (TIMBILLICA),-37.3623,149.6984
069030,TOOTHDALE,-36.8,149.8
069031,ULLADULLA,-35.3667,150.4833
069032,WAPENGO LAKE ROAD,-36.6045,150.0191
069033,MORUYA (BURRA CREEK),-35.9017,149.9611
069034,TILBA TILBA 2,-36.3667,150.0667
069035,BETTOWYND (NOBBYS HILL),-35.7564,149.815
069036,BODALLA POST OFFICE,-36.0876,150.051
069037,BELOWRA STATION,-36.201,149.7106
069038,MORUYA BOWLING CLUB,-35.9167,150.0667
069039,TILBA TILBA (MOUNTAIN VALLEY),-36.3375,150.0625
069040,KIOLOA OLD POST OFFICE,-35.5448,150.3758
069041,CHARLEYONG (NERRIGA ROAD),-35.2514,149.9158
069042,MORUYA (THE LAGOON),-35.7661,149.9416
069043,MORUYA (DEUA RIVER FARM),-35.8333,149.9833
069044,CADGEE (WATTLEGROVE),-36.2,149.9
069045,COUNTEGANY,-36.2,149.45
069046,MONGARLOWE,-35.4333,149.9333
069047,NIMMITABEL (KYBEYAN (DOOLONDONDOO)),-36.363,149.4909
069048,UPPER DEUA (WARAWITCHA),-35.757,149.8238
069049,NERRIGA COMPOSITE,-35.1165,150.0847
069050,COBARGO (WANDELLOW),-36.2967,149.8423
069051,UPPER BROGO (UPPER BROGO RD),-36.4688,149.773
069052,BATEMANS BAY - BUCKENBOWRA,-35.7343,150.0508
069053,BURREWARRA NORTH,-35.8167,150.2167
069054,TUROSS,-36.2967,149.5107
069055,GREEN CAPE LIGHTHOUSE,-37.2614,150.0497
069056,JUMPING CREEK,-36.5167,149.4667
069057,TOWAMBA LOWER,-37.1167,149.7333
069058,NARRABARBA,-37.25,149.8167
069059,NERRIGUNDAH,-36.1167,149.9
069060,BOMBALA (NUNGATTA),-37.2333,149.4
069061,ROCKTON (KAPUNDA),-37.15,149.3167
069062,SNOWBALL,-35.9446,149.5876
069063,WADBILLIGA,-36.2597,149.6433
069064,WEE-BAH,-36.4667,149.9
069065,BROGO (HAWKS HEAD ROAD),-36.5675,149.7509
069066,WYNDHAM POST OFFICE,-36.9296,149.646
069067,TUROSS HEAD (NELSON PDE),-36.0643,150.126
069068,WAPENGO (HUNTERS RD),-36.6032,149.9985
069069,CANDELO (KANOONA (TILLSIDE)),-36.762,149.7714
069070,BROADWATER FORESTRY,-37.0,149.95
069071,BRAIDWOOD 1,-35.4667,149.8167
069072,CRAGIE,-37.1333,149.1167
069073,TOWAMBA (NUNGATTA ST),-37.0876,149.6933
069074,NOOPOOR,-37.1,149.4167
069075,YOWRIE,-36.3167,149.7333
069076,DIGNAMS CREEK,-36.3,150.0
069077,KINGSWOOD,-36.7,149.7
069078,NETHERCOTE,-37.05,149.7333
069079,NUMBUGGA,-36.6333,149.75
069080,TOWAMBA (PERICOE),-37.1,149.5833
069081,SASSAFRAS,-35.15,150.2667
069082,VERONA,-36.5,149.8
069083,WOLUMLA,-36.8,149.8667
069084,YAMBULLA,-37.25,149.5167
069085,BEGA DMR,-36.6667,149.8333
069086,TANJA,-36.6167,150.0167
069087,COBARGO (COOLAGOLITE (LYREBIRD RIDGE RD,-36.4258,149.9796
069088,COUNTEGANY (GAERLOCH),-36.1935,149.4735
069089,TATHRA (PANORAMA DRIVE),-36.7227,149.9736
069090,NADGEE FAUNA RESERVE,-37.3068,149.925
069091,EDEN (DIRIDGEE),-37.2333,149.9167
069092,NELLIGEN CLYDE ROAD,-35.65,150.1167
069093,MERIMBULA AIRPORT COMPARISON,-36.9106,149.9017
069094,NUMERALLA (GLOCCA MORRA),-36.1833,149.35
069095,SHOALHAVEN R. (WELCOME REEF),-35.1667,149.9833
069096,EDEN (CHIP MILL),-37.1,149.9333
069097,NERRIGA (ROUND MOUNTAIN),-35.1833,150.1667
069098,TOMAKIN (BEVIAN PARK),-35.8167,150.2167
069099,NERRIGA (SWELLMANS LODGE),-35.0903,150.0656
069100,WYNDHAM (DOVEWOOD),-36.9,149.65
069101,SHOALHAVEN R. (WARRIBRIDGE),-35.35,149.75
069102,NORTH ARALUEN,-35.6333,149.8
069103,BODALLA (TYRONE),-36.1333,149.9833
069104,BROGO (STOCKRIDGE),-36.5167,149.7333
069105,ARALUEN (MERRICUMBENE),-35.7333,149.8667
069106,WOODBURN STATE FOREST,-35.4,150.4333
069107,KAMERUKA (KAMERUKA ESTATE),-36.7385,149.7101
069108,BOMBALA (MOUNTAIN TOP),-37.0688,149.2957
069109,BOYD EAST (EDROM),-37.1,149.8
069110,TOWAMBA  (ROSEBANK),-37.0929,149.6266
069111,QUAAMA (MERRYDALE),-36.4699,149.8811
069112,VERONA (SHILOH),-36.4645,149.8224
069113,BROOMAN (GEJU),-35.4667,150.25
069114,BROGO (BLANCHARDS ROAD),-36.5406,149.8227
069115,GUNDILLION (WYANBENE),-35.7833,149.6667
069116,GUNDILLION POST OFFICE,-35.7667,149.6333
069117,NERRIGA (LEONREX),-35.15,150.1167
069118,BALLALABA (BOURKES HILL),-35.5563,149.6414
069119,BRAIDWOOD (BOMBAY),-35.4463,149.6636
069120,BEGA NORTH (BEGA RIVER),-36.6717,149.8333
069121,BROOMAN (CARISBROOK),-35.4411,150.2857
069122,DALMENY (BINALONG ST),-36.1662,150.11
069123,MORUYA HOSPITAL (MORUYA RIVER),-35.9033,150.0711
069124,BAWLEY POINT,-35.5167,150.3833
069125,BRAIDWOOD (BEDERVALE),-35.4667,149.8167
069126,KIOLOA (LONDON FOUNDATION),-35.5467,150.3767
069127,ARALUEN LOWER (ARALUEN RD),-35.6867,149.8382
069128,NERRIGA AWS,-35.1103,150.0826
069129,EDEN (TWOFOLD BAY WOODCHIP JETTY),-37.1003,149.9266
069130,MORUYA BRIDGE (MORUYA RIVER),-35.9075,150.0833
069131,DALMENY (MUMMUGA WAY),-36.1675,150.125
069132,BRAIDWOOD RACECOURSE AWS,-35.4253,149.7835
069133,BEMBOKA (THE KNOB),-36.6631,149.5139
069134,BATEMANS BAY (CATALINA COUNTRY CLUB),-35.7234,150.1872
069135,BEGA (BRIAN DAIRY),-36.7167,149.7833
069136,WAMBAN (DEUA RIVER),-35.9181,150.0264
069137,GREEN CAPE AWS,-37.2622,150.0504
069138,ULLADULLA AWS,-35.3635,150.4828
069139,BEGA AWS,-36.6722,149.8191
069140,BROGO DAM,-36.4948,149.7434
069141,CURROWAN (WILD PIG RD),-35.5721,150.1804
069142,MORUYA (KIORA),-35.924,150.0362
069143,BUDAWANG,-35.4833,150.0167
069144,BLACK RANGE (GRANDVIEW LANE),-36.7263,149.8426
069145,MORUYA (PLUMWOOD),-35.9763,149.8587
069146,KANOONA   (BRINDABELLA),-36.7535,149.7696
069147,MERIMBULA AIRPORT AWS,-36.9077,149.8989
069148,MORUYA AIRPORT AWS,-35.9004,150.1437
069149,CENTRAL TILBA (BRAESIDE),-36.2906,150.0701
069150,BRAIDWOOD (MONGARLOWE (LEWESTON)),-35.3787,150.0034
069151,TURA BEACH (JAMES COOK COURT),-36.8531,149.9344
069152,CATHCART (MOUNT DARRAGH),-36.8403,149.5214
069153,LOCHIEL (CARISBROOK FARM),-36.9784,149.8027
070000,AINSLIE TYSON ST,-35.2583,149.1424
070001,MARULAN (ARTHURSLEIGH),-34.5667,150.05
070002,BANNABY (HILLASMOUNT),-34.4315,149.9958
070003,BANNISTER STATION,-34.6,149.5
070004,BOBUNDARA,-36.5,148.9
070005,BOMBALA (THERRY STREET),-36.9113,149.2379
070006,BOX GULLY,-34.65,150.25
070007,BREADALBANE (SWEETWOOD LEA),-34.7667,149.4667
070008,TOMBONG (SNOWY RIVER @ BURNT HUT CROSSI,-36.8414,148.9314
070009,BUKALONG STATION,-36.7969,149.1972
070010,BUNGARBY (MERAMBEGO),-36.7333,149.0
070011,BUNGENDORE POST OFFICE,-35.2549,149.4446
070012,BUNGONIA (INVERARY PARK),-34.8996,149.9709
070013,BOMBALA (CAMBALONG),-36.8878,149.1107
070014,CANBERRA AIRPORT COMPARISON,-35.3049,149.2014
070015,CANBERRA FORESTRY,-35.3,149.1
070016,CAPTAINS FLAT (FOXLOW ST),-35.5889,149.4478
070017,COOMA (CARLAMINDA),-36.2667,149.3
070018,ROWES (LITTLE PLAINS RIVER @ WELLESLEY),-36.9969,149.0925
070019,CAVAN,-35.0167,148.8667
070020,CHATSBURY (MARYLAND),-34.5558,149.8331
070021,COLLECTOR (BROOKDALE),-34.9118,149.4333
070022,CONDORE FARM,-35.3,148.8
070023,COOMA LAMBIE STREET,-36.2333,149.1167
070024,COTTER RIVER,-35.3,148.9
070025,CROOKWELL POST OFFICE,-34.4578,149.4693
070026,DELEGATE POST OFFICE,-37.0434,148.9425
070027,DELEGATE (WEEWALLA),-37.0488,148.993
070028,YASS (DERRINGULLEN),-34.742,148.8897
070029,DICKSON,-35.25,149.1
070030,BUNGENDORE (DOUGLAS),-35.1833,149.4
070031,CHAKOLA (UMERALLA),-36.0667,149.1333
070032,FAIRLIGHT STATION,-35.2286,148.9143
070033,FOREST LODGE,-34.6,149.7
070034,FROGMORE,-34.2739,148.84
070035,BUNGENDORE (GIDLEIGH),-35.3081,149.4726
070036,LAKE BATHURST (SOMERTON),-35.0138,149.6508
070037,GOULBURN,-34.75,149.8667
070038,GOULBURN 2,-34.7,149.7
070039,TOWRANG GREENWICH PARK,-34.6,149.9333
070040,GOULBURN (CHERRYTON),-34.6866,149.5535
070041,GOULBURN (GUNDARY PLAINS),-34.85,149.75
070042,GUNDAROO (BAIRNSDALE),-35.0333,149.2667
070043,GUNNING RURAL SUPPLIES,-34.7823,149.2681
070044,COOMA (GURRABEAL),-36.05,149.0833
070045,HALL (LOCHLEIGH),-35.1548,149.057
070046,HANWORTH TELEGRAPH OFFICE,-34.4,150.0667
070047,NARRAWA (HOLLYWOOD),-34.4017,149.1244
070048,HOSKINTOWN RADIO OBSERVATORY,-35.3705,149.4251
070049,JEIR,-35.1,149.0
070050,JIMENBUEN,-36.7,148.9
070051,KAIN (CLAIRMONT),-35.7333,149.5667
070052,KADOONA,-35.8,149.6333
070053,KEEWONG 2,-35.6,149.2
070054,COOMA (KIAORA),-36.2001,149.0602
070055,GOULBURN (KIPPILAW),-34.7503,149.5951
070056,KOWEN FOREST,-35.2978,149.2817
070057,BRAIDWOOD (KRAWARREE),-35.8238,149.6331
070058,KURINGAI,-36.8,149.15
070059,BELCONNEN (WEETANGERRA),-35.2439,148.9942
070060,LOWER BORO (CALDERWOOD),-35.1559,149.7725
070061,MAJORS CREEK (LARMER STREET),-35.5689,149.7391
070062,MAJURA 2,-35.3,149.2
070063,MARULAN (GEORGE ST),-34.7139,150.0031
070064,MICHELAGO (SOGLIO),-35.6797,149.1601
070065,MICHELAGO RAILWAY,-35.7167,149.1667
070066,QUEANBEYAN (MOUNT CAMPBELL),-35.45,149.2
070067,NIMMITABEL WASTEWATER TREATMENT FACILIT,-36.5112,149.2794
070068,PADDYS RIVER,-34.6,150.1
070069,CROOKWELL  (GUNDOWRINGA),-34.5438,149.574
070070,PIERCES CREEK FORESTRY,-35.3322,148.9242
070071,GOULBURN (POMEROY),-34.6514,149.5024
070072,QUEANBEYAN BOWLING CLUB,-35.3552,149.2292
070073,CHAKOLA (RIVERSDALE),-36.0329,149.1323
070074,DARBYS FALLS (RIVERSLEA),-33.9667,148.8833
070075,ROTHLYN,-36.0667,149.1833
070076,RYE PARK,-34.6667,148.9
070077,GOULBURN (SPRINGFIELD),-34.9031,149.67
070078,SPRING PONDS,-34.85,150.0
070079,TARAGO (KILDARE),-35.1167,149.6
070080,TARALGA (COMMUNITY GARDEN),-34.4002,149.8174
070081,TARLO (BLYTHBURN),-34.6,149.8
070082,TAYLORS FLAT (DAVISLEA),-34.2745,149.0232
070083,THARWA GENERAL STORE,-35.509,149.0667
070084,TOMBONG (OLD TOMBONG),-36.9325,148.9393
070085,URIARRA FOREST,-35.2994,148.9222
070086,TARAGO (WILLEROO),-35.0333,149.5167
070087,WILLOMERE,-34.4,148.9
070088,YARRA (ROWE'S LAGOON),-34.8948,149.5201
070089,WOODHOUSELEE (LEESTON),-34.55,149.6167
070090,BELCONNEN (HOLT (PINE RIDGE)),-35.2389,148.9958
070091,YASS (LINTON HOSTEL),-34.8313,148.9113
070092,COTTER HOUSE,-35.65,148.8
070093,HUNTLY,-35.2804,148.9783
070094,COOMA NORTH SMHEC,-36.2167,149.1333
070095,URIARRA HOMESTEAD,-35.3333,148.8833
070096,BERREBANGALO,-34.9,149.2
070097,BREADALBANE (OLD POST OFFICE),-34.7916,149.4923
070098,BREDBO (BREDBO STATION),-35.9702,149.1644
070099,CANBERRA (ACTON),-35.3,149.1
070100,CANBERRA SOLAR OBSERVATORY,-35.3,149.0
070101,QUEANBEYAN (CARWOOLA),-35.4167,149.3833
070102,CURRANDOOLEY,-35.1667,149.5
070103,CANBERRA (DUNTROON MILITARY COLLEGE),-35.3,149.1
070104,LAMBRIGG,-35.5,149.1
070105,MOUNT FAIRY (MERIGAN),-35.1671,149.5925
070106,CATHCART (OLD POST OFFICE),-36.8439,149.3897
070107,DELEGATE STATION,-37.0476,148.9283
